Thumbnail URL,Reel Link,Content,Date,Video Views,Reach,Likes,Comments,Engagement,Video View time (Seconds),Avg. time watched (Seconds)
"https://scontent-lhr11-1.xx.fbcdn.net/v/t15.5256-10/736314262_27962533610017575_861349951554422833_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=101&ccb=1-7&_nc_sid=200999&_nc_ohc=EtLwIg3kRvcQ7kNvwF88QVc&_nc_oc=Adr2jAlWFwxkIWCpyYeHyPoyizngOiXpVzyUI8YNLaONdYqg8P_apCKUhyjBfD3HwnQ&_nc_zt=23&_nc_ht=scontent-lhr11-1.xx&edm=ADk9D8YEAAAA&_nc_gid=wrlg1ylSZ_FJUEmDLvW70g&_nc_tpa=Q5bMBQESw_gCbwB-RHFl5t9YE6Ce3D3eBvWSq_Yh26JQ2CPTn_BuXvYPszM8LLFxkAHYNSiM0FbLvuoX&oh=00_AQEYQ3mtuIgcozPdBW1-t4mC4p2BicT8E2lxzhBWXG3tcw&oe=6A770720","https://www.facebook.com/reel/1402485711709774/","A CD register should not become another admin job.

That is what matters about Titan CD Register.

It is not a separate bolt-on sitting outside the workflow. It is built into the same process the team is already using when a controlled drug is handed out.

Sukhi has been using it in the pharmacy, and the difference was immediate.

“It’s saved me so much time already.”

The workflow is simple enough that his locums were using it within 5 to 10 minutes.

And because it sits inside Titan, the details move with the process.

✅ Barcode scanning pulls through the batch number and expiry date
✅ eDoH on handout captures the patient details
✅ The information goes straight into Titan CD Register
✅ The CD balance stays more accurate
✅ The team avoids entering the same information twice

That is the real time saving.

Not asking the team to learn another system.

Not adding another admin layer.

Not moving the same information from one place to another.

Just removing steps from a job every pharmacy has to get right.

When Sukhi was asked what he would say to any pharmacy that has not downloaded Titan CD Register yet, his answer was simple:

“Why haven’t you?”

His point was clear.

Every pharmacy is trying to find more time in the day.

More time for services.
More time for clinical checks.
More time to work on the business.
More time away from simply getting prescriptions checked and cleared.

That is where Titan CD Register fits.

Not as another thing to manage.

As part of the workflow that gives time back.

#TitanPMR #TitanCDRegister #CommunityPharmacy #IndependentPharmacy #ControlledDrugs #PharmacyWorkflow",2026-07-03 11:32,72,0,0,0,,"317.93","4.42"
"https://scontent-lhr6-1.xx.fbcdn.net/v/t15.5256-10/736349101_2286642388738305_894917550094244244_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=108&ccb=1-7&_nc_sid=200999&_nc_ohc=BEp4ClYKtREQ7kNvwH8Xe7P&_nc_oc=AdrfFhY6Hgmwtc8lcGJun4ujpEYGa9VXF6bDVFS4Ee3gRW8tCFdLZ0uXxOeDTh-IIMA&_nc_zt=23&_nc_ht=scontent-lhr6-1.xx&edm=ADk9D8YEAAAA&_nc_gid=wrlg1ylSZ_FJUEmDLvW70g&_nc_tpa=Q5bMBQGLxS7sL2GwP96S7JcuejxxFMHFfg0PgUPKrKn3i0JWhLaeQIjjDKEEOMNPw8LjgNn2xzLCVb6f&oh=00_AQEYqGxQCpacVi49d0t838lUiN_kDjAH2vO41NxDrhYH2A&oe=6A771350","https://www.facebook.com/reel/2724937447888139/","Owners need to think differently about how their businesses run.

Dispensing volume is no longer enough on its own, especially with funding pressure, government changes and more services moving into community pharmacy.

Geoff Thomas is a good example of what that next stage looks like.

When we last spoke to Geoff, his two pharmacies in Newport, South Wales had grown from 2,500 items a month to 40,000.

But what stood out was not just the volume.

It was what he was building around it.

✅ Three consultation rooms already in use
✅ Two more planned at Malpas
✅ Clinics expanding into flu, smoking cessation and contraception
✅ A clear focus on freeing up pharmacists to spend more time with patients

At TitanUp 26, Geoff saw what is coming next across Titan PMR and Titanverse.

For someone already pushing hard on services, the reaction says a lot.

Because once a pharmacy has built the volume, the next challenge is building the model around it.

That is where the next stage of pharmacy begins.

#TitanPMR #Titanverse #TitanUp26 #CommunityPharmacy #IndependentPharmacy #PharmacyBusiness #ClinicalServices",2026-07-01 11:00,375,0,0,0,,"1681.13","4.48"
"https://scontent-lhr11-1.xx.fbcdn.net/v/t15.5256-10/735210692_1316139360625196_7561498766910482848_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=110&ccb=1-7&_nc_sid=200999&_nc_ohc=aJtZlwQ9cTsQ7kNvwF7HwU9&_nc_oc=Adp7QeVrHMtAYq195UISCC0p7AL3ABfsUNaIDULzRQjsynkfhVyhV6-8mGGhEAxVx8Y&_nc_zt=23&_nc_ht=scontent-lhr11-1.xx&edm=ADk9D8YEAAAA&_nc_gid=wrlg1ylSZ_FJUEmDLvW70g&_nc_tpa=Q5bMBQGfYyNxMDyGZCEib4YLrk-K5hX26mTamph2SUy5lBSJxtYAE1UAgTvKXmyjZNbwDk1UmuzqQ3_q&oh=00_AQE19JHfrSUtPhUejzpQSV21apZmEQjZr6xH4dbScqm6Ig&oe=6A77072C","https://www.facebook.com/reel/1335535788170136/","Feel like owning a pharmacy still means being stuck inside the day-to-day?

Prab was Titan's second customer. Now he's thinking about the next stage: stepping back, seeing the business more clearly, and becoming more of an owner than an operator.

Here's how he sees the next two to three years with Titanverse. 👇

#CommunityPharmacy #IndependentPharmacy #PharmacyBusiness #PharmacyOwner #Titanverse #TitanPMR",2026-06-29 11:00,12,0,0,0,,"117.67","9.8"
"https://scontent-lhr6-2.xx.fbcdn.net/v/t15.5256-10/733756743_2381059595714148_4604561204798073466_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=109&ccb=1-7&_nc_sid=200999&_nc_ohc=CEWyEA3tuj8Q7kNvwGE_zzq&_nc_oc=Adoe-XaDKfld33mF6PonKXjaxFY0OIo-76TkZ9bkGI-BY1sloWnJCVzVbuYnF1IL1fM&_nc_zt=23&_nc_ht=scontent-lhr6-2.xx&edm=ADk9D8YEAAAA&_nc_gid=wrlg1ylSZ_FJUEmDLvW70g&_nc_tpa=Q5bMBQGCZ_CLzYDHer6kQ2FlCnDZ2ECe4T0DbmkLxktMe3BBV8tRlF8HZ9Ad8MMqcqaVYXOa8XKP_x-T&oh=00_AQEPRIT_S1u_lYf5-L2DEjMtql1KXjuzZqNuHdffXxlqng&oe=6A76F973","https://www.facebook.com/reel/1784870832529226/","There is one word pharmacy still treats like it does not belong beside patient care. Watch the full talk via the link in bio, where Tariq Muhammad explains why the sector needs to say it out loud.

And his argument is not that pharmacy should care less.

It is that care needs a business model underneath it.

#CommunityPharmacy #IndependentPharmacy #PharmacyBusiness #TitanPMR",2026-06-28 11:00,210,0,0,0,,"1331.93","6.34"
"https://scontent-lhr6-1.xx.fbcdn.net/v/t15.5256-10/731823529_2098499424382640_6339953749341555418_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=108&ccb=1-7&_nc_sid=200999&_nc_ohc=1hk2bNE9w0YQ7kNvwHqm0f-&_nc_oc=AdpAxSl1hBgfUKtcWxPm-3CsTPsDw1jonUcpEsamUI7VCzdUO7skWblojxd1xPeBh4Y&_nc_zt=23&_nc_ht=scontent-lhr6-1.xx&edm=ADk9D8YEAAAA&_nc_gid=wrlg1ylSZ_FJUEmDLvW70g&_nc_tpa=Q5bMBQGnBYV7wV9E79pJp7b1K3BW_WYETl4NeBoXqOkdPVc4rduJdkPnSg28qdVwA0Fib2P0WDECdART&oh=00_AQHcbj5dqcBXwI-Tv2wuye5ikDXD8ebHh_9dOewj7Do3Xg&oe=6A76F43E","https://www.facebook.com/reel/1339970254155171/","Still working in your pharmacy business, rather than on it? Dervis Alkan Gurol, Director of IPCN and Superintendent Pharmacist at Sussex Pharmacies, says that is where many pharmacy owners get stuck.

When he bought his first pharmacy, his vision was clear: use NHS footfall, but build the future around private income.

The problem was finding the right platform to actually make that possible.

Different booking tools.
Different consultation tools.
Manual prescriptions.
Messages across Slack.
Four different screens.
More room for mistakes.

That is why Dervis says private services need an ecosystem.

One place where Titanverse, Titan and PharmAppy can work together, so the service can run properly from patient booking to prescription.

As Dervis put it:

“When you have one ecosystem, patient safety becomes paramount. The service delivery is exceptional.”

See how Titanverse brings it together: bit.ly/3SZsttS

#CommunityPharmacy #Titanverse #PharmAppy #PrivateServices #ClinicalServices #PharmacyBusiness #TitanUp26",2026-06-26 12:44,114,0,0,0,,"271.66","2.38"
"https://scontent-lhr6-1.xx.fbcdn.net/v/t15.5256-10/731632184_3517743948375546_3364728469686627776_n.jpg?stp=dst-jpg_p168x128_tt6&_nc_cat=103&ccb=1-7&_nc_sid=200999&_nc_ohc=xiFvnrXGw0kQ7kNvwGDHhM6&_nc_oc=Adr36xPGGV_LgnypyATBKQV7TVZg-chdbPrp11Ra2WSY6gRJlxcMsFbAtnKkmNC69Cs&_nc_zt=23&_nc_ht=scontent-lhr6-1.xx&edm=ADk9D8YEAAAA&_nc_gid=wrlg1ylSZ_FJUEmDLvW70g&_nc_tpa=Q5bMBQH9-PweIgV1ryZVQfCP2YE-RiPSEO5ch6yyzh6gNfiMFP0oJJkJlYVL9wXU54yjWXlfYG8X-W4c&oh=00_AQEpvBCLPQZwNwpAhL6TPgIgppI1k2_hRxQI17Np4Nltmg&oe=6A76FCB1","https://www.facebook.com/reel/1782263786271869/","Trying to build a more sustainable pharmacy business under squeezed NHS margins? Tariq Muhammad says it starts with being honest about the word the sector still struggles to say: bit.ly/4etsQFv

#CommunityPharmacy #IndependentPharmacy #PharmacyBusiness #TitanUp26",2026-06-25 06:00,41,0,0,0,,"147.22","3.59"
"https://scontent-lhr11-1.xx.fbcdn.net/v/t15.5256-10/728833633_901572199636799_199760530342996041_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=100&ccb=1-7&_nc_sid=200999&_nc_ohc=o5pSXrUEOmsQ7kNvwGUtuym&_nc_oc=AdopZzKWgh3MYwPekBl_F6Cq9xTrUscSUGjsYhURnsBc92XWwIEGLi7-TyunzChleo0&_nc_zt=23&_nc_ht=scontent-lhr11-1.xx&edm=ADk9D8YEAAAA&_nc_gid=wrlg1ylSZ_FJUEmDLvW70g&_nc_tpa=Q5bMBQFBEP2T3ri5wutf12dju1dA6ikZBB79ykG6GWXUAWMSdvMECjhZBGZWg8KEN3fr5KBKn_WsS58k&oh=00_AQFZBDQvlPhv-1xn_7rU7QkyLGNslV4TSYymAw0J0hxQXQ&oe=6A76F94C","https://www.facebook.com/reel/1057468763277774/","Running seven pharmacies could keep anyone stuck in the dispensary. Here's how Steffan John stays with patients and runs a more profitable pharmacy business. 👇

#CommunityPharmacy #IndependentPharmacy #PharmacyBusiness #PrivateServices #TitanPMR",2026-06-24 07:00,102,0,0,0,,"483.25","4.74"
"https://scontent-lhr6-2.xx.fbcdn.net/v/t15.5256-10/728951031_1025973589917095_3936544344084260745_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=105&ccb=1-7&_nc_sid=200999&_nc_ohc=UPCdPSXCN2wQ7kNvwHE64Hx&_nc_oc=Adpbbjnxl1AKjBfhPdYH29wwJ48lY7sKVIB0FCJBmJ9iUEOVoiM0H1EKcjtH09d2LK8&_nc_zt=23&_nc_ht=scontent-lhr6-2.xx&edm=ADk9D8YEAAAA&_nc_gid=wrlg1ylSZ_FJUEmDLvW70g&_nc_tpa=Q5bMBQEJAsirMw2GU3qhAOhGL8F4ldPb_pYkM4D5QCHFz5bpdEGI1wfZtX2PmioREs_2NlQ_zV9PUXVO&oh=00_AQF7y3QaVkFUwf5mq1pYCTcNZ5QqHFtBemiKxBIS71FUwA&oe=6A771571","https://www.facebook.com/reel/1478874387346282/","A pharmacy robotics company met a real-life humanoid robot. Here’s what happened when Meditech’s Cyrus Hodivala talked robots, pharmacy teams and the future of dispensing.

#TitanUp26 #PharmacyAutomation #CommunityPharmacy #Meditech #TitanPMR",2026-06-22 12:05,119,0,0,0,,"654.75","5.5"
"https://scontent-lhr6-1.xx.fbcdn.net/v/t15.5256-10/726606481_1049785447573400_1298505693272074106_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=108&ccb=1-7&_nc_sid=200999&_nc_ohc=akeNbO_0YWIQ7kNvwF8-45m&_nc_oc=Ado9RvOgY9rkh77FqIMlTiCETvA4ibykWiRr9suz9TMLB3eXh3iVgR0WALJgpw9jD8U&_nc_zt=23&_nc_ht=scontent-lhr6-1.xx&edm=ADk9D8YEAAAA&_nc_gid=wrlg1ylSZ_FJUEmDLvW70g&_nc_tpa=Q5bMBQGFgyS4Ae4QW0VeYaG1E7jVH3-t84lrmZWwfaik1Xyo-feZCrWsSto4mjn5OB_q-8Wr8IyazYza&oh=00_AQF3DC3pCqQfiZu_148f_tVPEQcIWk_Ks9L4irOvYTr1ZQ&oe=6A771BD1","https://www.facebook.com/reel/3429883147190047/","How is this pharmacy finishing by 1pm?

At Balance Pharmacy, work that used to run until 5 or 6pm is now getting done by around 1pm.

On Wednesday 24 June, you can see how.

Titan PMR and BD Rowa are hosting an Innovation Night at Balance Street Pharmacy in Uttoxeter, where Pritpal from Balance Pharmacy will show pharmacy owners how the integration works in practice.

A chance to see partnership in action.

📅 Wednesday 24 June
🕡 6:30pm to 9:00pm
📍 Balance Street Pharmacy, Uttoxeter

Register here: bit.ly/4aT2CKb",2026-06-19 13:05,145,0,0,0,,"706.87","4.87"
"https://scontent-lhr11-1.xx.fbcdn.net/v/t15.5256-10/727058889_4494970944072712_4299258359257214141_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=101&ccb=1-7&_nc_sid=200999&_nc_ohc=CpM0KKE-6PgQ7kNvwG5nnpB&_nc_oc=AdquCFer2_0kKOBp7yGirgGXsOAfCS7RzkJ6sIzQkuGjEba0dHP6FEguks4qRk9--Ew&_nc_zt=23&_nc_ht=scontent-lhr11-1.xx&edm=ADk9D8YEAAAA&_nc_gid=wrlg1ylSZ_FJUEmDLvW70g&_nc_tpa=Q5bMBQEz2uzjTboMqVqbSlh4aXZ1nQEzg6wExKnh3mQBZVrZRn0XwTf7HYa7OvfmPqjKEb6qX8kZQYXC&oh=00_AQG1o538CcZdXUkfkMzctuUfP0XxSadBD-c_Bt1KeD8QpA&oe=6A7717DF","https://www.facebook.com/reel/987276147528726/","One night in pharmacy you don't want to miss. 24 June.

👉 Register: https://bit.ly/4vzo2ER",2026-06-18 07:00,63,0,0,1,,"128.19","2.03"
"https://scontent-lhr11-1.xx.fbcdn.net/v/t15.5256-10/724818045_27824546363820321_1466564370402949680_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=100&ccb=1-7&_nc_sid=200999&_nc_ohc=LHM1JwAn_jAQ7kNvwFoGsfu&_nc_oc=Adpq2kUJJXzQ1grdCQjIATpEUpL3qpi_reZ3pjyjo6iDDO_yoyWjoBfh1Dz5SIlm9AQ&_nc_zt=23&_nc_ht=scontent-lhr11-1.xx&edm=ADk9D8YEAAAA&_nc_gid=wrlg1ylSZ_FJUEmDLvW70g&_nc_tpa=Q5bMBQFoU8B8enpC8-BtBuepAXRRq62jirYMBW61IzBiEfHggkeSuXTJYS4QQF96VjiD5-TB9xbOGEpB&oh=00_AQF_MwVK2mF2VbVXcYjlXWRgVfHWNuI3VRxeGe7YsarTpQ&oe=6A771220","https://www.facebook.com/reel/987614473879750/","What pharmacy owner gets six weeks off?

Apparently Akshay does.

He runs multiple pharmacies, and a stretch like that used to be unheard of.

A week here. Ten days there. Two weeks if he was lucky.

Now he can go for six weeks, and the business runs without him standing in the dispensary.

That is the part worth paying attention to.

Profit matters. Every business runs on it.

But getting the owner out of the back, away from labelling boxes, and back in control of their time is the bit that really lands.

Plenty of people build businesses that run without them.

Why not pharmacy owners? 👇

#PharmacyOwner #CommunityPharmacy #IndependentPharmacy #PharmacyBusiness #PharmacyLife #Pharmacist #PharmacyTikTok",2026-06-17 08:00,175,0,0,0,,"1354.09","7.74"
"https://scontent-lhr11-1.xx.fbcdn.net/v/t15.5256-10/724665680_1516700656601578_1841552741641674332_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=104&ccb=1-7&_nc_sid=200999&_nc_ohc=ZhKYSzG8I_QQ7kNvwEedcJX&_nc_oc=AdqKtUOwTR9A3d3e4nWfDwnwp-ROA6pEnfaRDeXDsL5cNJx6Gaj97u-xaj48EhxZLGk&_nc_zt=23&_nc_ht=scontent-lhr11-1.xx&edm=ADk9D8YEAAAA&_nc_gid=wrlg1ylSZ_FJUEmDLvW70g&_nc_tpa=Q5bMBQG3q9is6iWxwCeG_hIAvdFWm17VQB-S62zkeQgUKnwCPa4KHpBhLpgZ9azdI1-HeczFerz3oGRq&oh=00_AQHH79EM6hq70Hd8o3Aug0UOmS2Nh19R9UtLisH5EmjMLw&oe=6A770604","https://www.facebook.com/reel/1658319421944857/","What changes when independent pharmacy owners stop seeing the pharmacy next door as the competition?

That was the question Tariq opened TitanUp 26 with.

And it set the tone for the whole day. 👇

Tariq Muhammad, CEO of Titan PMR

#TitanUp26 #TitanPMR #CommunityPharmacy",2026-06-15 12:45,43,0,0,0,,"228.67","5.32"
"https://scontent-lhr6-1.xx.fbcdn.net/v/t15.5256-10/723995430_1672508514040930_337428785197681019_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=108&ccb=1-7&_nc_sid=200999&_nc_ohc=3EVPJBy_LOsQ7kNvwHoRVKa&_nc_oc=Adrl9ssZvkJRJiOqUEtdE_WfL1tq7gzDROCqYxSN9K7eeMGvXA7lPpCql2uIHeA1OFs&_nc_zt=23&_nc_ht=scontent-lhr6-1.xx&edm=ADk9D8YEAAAA&_nc_gid=wrlg1ylSZ_FJUEmDLvW70g&_nc_tpa=Q5bMBQG9AHUYhtck0uV2lusvb0pFpvIkVDoqVU_RoJqMzQ3kZLKiyo_O8OMmE8XMmxjnx2aabHqObOhq&oh=00_AQHnTPz21ECMcvID-fjljsfMHZuxrVAphvaNGMgiqEoi7A&oe=6A76FC31","https://www.facebook.com/reel/1324469449178708/","The first Titan PMR pharmacy in Northern Ireland. Three years in, Eoghan O'Brien tells us how it's really going. 👇

Not a short journey over from Belfast either, so it genuinely means a lot you made the trip to be with us, Eoghan. Great to have you in the room 💚

#pharmacy #communitypharmacy #pharmacyservices #PMR #Titanverse",2026-06-12 07:00,203,0,0,0,,"918.46","4.52"
"https://scontent-lhr11-1.xx.fbcdn.net/v/t15.5256-10/721666355_1734680247550778_6984124725560921308_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=111&ccb=1-7&_nc_sid=200999&_nc_ohc=6LMBOBnd2WQQ7kNvwFLxF25&_nc_oc=AdrL587t_nfmfl9rbPibCPOn42NoAoS854EkGINhufQnwP3-xckJtc_Ya4XK2S0DTGk&_nc_zt=23&_nc_ht=scontent-lhr11-1.xx&edm=ADk9D8YEAAAA&_nc_gid=wrlg1ylSZ_FJUEmDLvW70g&_nc_tpa=Q5bMBQHGQvBQsGxvESny83WneYHuKKmMjGkgnzsv4vtcz-fXVxJKc4Vrs5YZnxyDa8ijtuSLQMxC0V6t&oh=00_AQFg0ipDcg5JwiIHQMeFzunI3KY2hCrXHEhWW2k6cU4UPA&oe=6A76F6BD","https://www.facebook.com/reel/1354788953459334/","You'll never need a robot to answer the phones once you've got PharmAppy.

So we let one interview them instead.

A humanoid robot got chatting to Rhys and Josh at TitanUp and surprised them with how well it already knew what they do.

The response Josh gave at the end was, to say the least, very blunt. But very true.

👇",2026-06-11 13:27,237,0,0,0,,"354.24","1.49"
"https://scontent-lhr11-1.xx.fbcdn.net/v/t15.5256-10/719188801_852791041233403_6773962176010029053_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=100&ccb=1-7&_nc_sid=200999&_nc_ohc=KFe46znNkh0Q7kNvwHjsKTA&_nc_oc=AdpNT1om8vme8B2Bd6W8iJmU4d3z0zJNeCa85XQC3KJgCZHCvbhuWSfna1-b54Xc_Bk&_nc_zt=23&_nc_ht=scontent-lhr11-1.xx&edm=ADk9D8YEAAAA&_nc_gid=wrlg1ylSZ_FJUEmDLvW70g&_nc_tpa=Q5bMBQHAMtxu_i3EkwxtbLpQs3hBvvUVLVciyie3ENBOw7H1GD-5p0Hed0265kL3KvlOGewGvy8Xu8RT&oh=00_AQGJtSoFa5L1UizrWW6aio2gkencUh24zGziCO8HpEaDRA&oe=6A770684","https://www.facebook.com/reel/1876288429734425/","Independent pharmacy is not standing still.

And neither is Tas Bhatti.

As a founding member of IPCN, Tas has been close to the conversations that matter to independent contractors. The daily pressures. The big decisions. The constant question of how pharmacies keep moving forward when dispensing alone is no longer enough.

So it was brilliant to catch up with him at TitanUp 26.

There was plenty to get stuck into on the day.

✅ Robots and automation
✅ The future of PMRs
✅ Titanverse
✅ How pharmacy businesses are changing
✅ And, of course, the food did not go unnoticed ✨

But one of the best parts was hearing Tas talk about where he thinks pharmacy businesses are heading.

From dispensing pressure to the systems, services, and decisions that shape the whole pharmacy business.

A perspective worth hearing.",2026-06-10 07:00,209,0,0,0,,"955.56","4.57"
"https://scontent-lhr6-1.xx.fbcdn.net/v/t15.5256-10/717755062_1016166167769871_564427850837743772_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=103&ccb=1-7&_nc_sid=200999&_nc_ohc=kizvKcgxVzYQ7kNvwHSHg7n&_nc_oc=AdoYj-XKLo67QTsAOEEureMtGEN0tAm-kQJACFrs2VKPA8LPUEhW_gZICnBJ4yGH1Nc&_nc_zt=23&_nc_ht=scontent-lhr6-1.xx&edm=ADk9D8YEAAAA&_nc_gid=cvzTS8lG1KEPi_2ll_fe3g&_nc_tpa=Q5bMBQE_OUD7JDvx-GGiRptF64B6TR111uWXGUwmHV0qmwOo0hM3JfVcQkazhiV-Y8eAJ49aRzG8NwDP&oh=00_AQHH0DLfhg4UlC01tbAVk3DxhiSkAb_nxFWTUrTgAU7SEQ&oe=6A73787E","https://www.facebook.com/reel/2188177051996196/","Loved hearing who Rahul Gogna chose as his favourite speaker of the day.

Especially since that same speaker called it the hardest job of the day. 👀",2026-06-09 07:00,219,0,0,0,,"970.71","4.43"
"https://scontent-lhr6-1.xx.fbcdn.net/v/t15.5256-10/718587741_1327758156151141_103712795009520224_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=108&ccb=1-7&_nc_sid=200999&_nc_ohc=bbmgseXidqUQ7kNvwHE7nOU&_nc_oc=AdpzrgbP_Acl5zCWf0DhGFkZlRKgaf3bvgOzNO5dQbAmSpwp1aQwJxq3ID7FLxjQx-s&_nc_zt=23&_nc_ht=scontent-lhr6-1.xx&edm=ADk9D8YEAAAA&_nc_gid=cvzTS8lG1KEPi_2ll_fe3g&_nc_tpa=Q5bMBQF99wA6brahWsn1cRa_Pj5QDKfuMvffcj7dqFZIEnzn9Y5DFcKfLwl4ruO3_vZaaBSqcxt1IGtM&oh=00_AQFWRvwjaECmw8tonvkYrdsoP4Q4Xq8sdd1LEgEfMB1FyA&oe=6A734805","https://www.facebook.com/reel/27310151895340524/","What. A. Day. 🎉

The energy in that room was something else.

A line-up of speakers who gave it everything on stage, and a hall full of exhibitors who brought it to life. Some of the best in the business under one roof, showing pharmacy owners what is genuinely possible right now.

Sharp questions, real conversations, and a buzz that ran from the first coffee through to the closing line. (And yes, the food was excellent. Sajid has asked us to confirm that was all his doing.)

To everyone who made the trip, to the exhibitors who made the hall what it was, and above all to the team who pulled this together. Thank you. 💙

Here's the day. 👇

Birmingham. June 7th.

#TitanUp26",2026-06-08 12:38,83,0,0,0,,"540.08","6.51"
"https://scontent-lhr6-1.xx.fbcdn.net/v/t15.5256-10/717048059_998522695915840_7291356068528394449_n.jpg?stp=dst-jpg_p168x128_tt6&_nc_cat=103&ccb=1-7&_nc_sid=200999&_nc_ohc=wz-TCpvqF8gQ7kNvwHxEAlU&_nc_oc=AdreBDuG5UmYLMiP80v2LP0145MKfAnJiYLuGG3HUIDml97XXVSrozo5Z5WB8C6x54o&_nc_zt=23&_nc_ht=scontent-lhr6-1.xx&edm=ADk9D8YEAAAA&_nc_gid=cvzTS8lG1KEPi_2ll_fe3g&_nc_tpa=Q5bMBQGqCcYxiUyPfTfKh1jpoPIrA3Xhxpe5iQDWTQFpXv3OVzwaemVYAklxHjEOJa9f8QQWLX8qxHuY&oh=00_AQEgChoFbWiTbO9rVLjS9FNbVK6Fzrwer-VFu_eYp6G6cg&oe=6A735106","https://www.facebook.com/reel/1654450145839469/","Two days out from TitanUp 26. And the thing we cannot stop talking about isn’t on the agenda.

Not the speakers. Not the new products. Not even the food.

It’s the people. Every one of them walking through that door on Sunday.

An owner travelling over from Ireland for the day. Customers who joined us in 2019, coming back to see what’s next. Owners, superintendents, directors and community pharmacists, more than 300 of them, clearing a Sunday to be in one room.

That tells you something.

The pharmacies making moves now are not waiting for perfect conditions. They are looking at margin pressure, staffing pressure, services pressure and saying: “What are we going to do about it?”

That’s what TitanUp 26 is really about. Not just technology. The people prepared to use it properly, the operators building something stronger, the conversations that only happen when the right room comes together.

See you Sunday. 🎉

TITAN UP 26. Birmingham. 7 June.

👉 titanup.club

#TitanUp26",2026-06-05 11:00,129,0,0,0,,"255.84","1.98"
"https://scontent-lhr11-1.xx.fbcdn.net/v/t15.5256-10/710738071_1014503784443919_3725230262483934823_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=110&ccb=1-7&_nc_sid=200999&_nc_ohc=Xkou5j48gPYQ7kNvwFp6osd&_nc_oc=AdrHHq--QvOdjDqizCjecBG86WzWmVeBgiA1iY4TJXkGW5gAcfkSIiAwYLgLqQGwAk8&_nc_zt=23&_nc_ht=scontent-lhr11-1.xx&edm=ADk9D8YEAAAA&_nc_gid=cvzTS8lG1KEPi_2ll_fe3g&_nc_tpa=Q5bMBQFu-ghX_v5-1WdHD8yaSkk7pMoWj4bshoI7wGPs2gFdQGnoHbIJFxtQweRwRkwUlbnt3dCe-aXA&oh=00_AQFqSIC3dg_6tEJbhJon7E9uTMNULjJkAuUmLWJR0KNcIw&oe=6A7379AD","https://www.facebook.com/reel/1270922671477227/","How do you take a pharmacy built on dispensing and turn it into a modern clinical business?

That's the question Rahul Puri has been answering at Puri Pharmacy.

Two branches in Southall and Hillingdon, now run day to day by Rahul as Superintendent Pharmacist.

He's taken a long-standing community pharmacy and pushed it somewhere new.

Clinical services built into a real revenue line.
Titan and Titanverse running the workflow underneath.
A sharper website and chatbot bringing the right patients in.

NHS care and private services, grown side by side.

That's the shift this whole day is about. Rahul has been quietly living it.

At TitanUp 26 he walks through how he did it.

Rahul Puri. Superintendent Pharmacist. Puri Pharmacy.

Affinity 2. 15:15. 7 June. Birmingham.

👉 titanup.club

#TitanUp26 #PharmacyBusiness #PrivateServices",2026-05-29 11:00,15,0,0,0,,"56.42","3.76"
